"id","machine","doy","anet","ci","ca","co2_ref","gsw","Tleaf","ci.ca","iwue"
"425","albert",104,15.2841928938305,245.651642618234,317.261666666667,337.816166666667,0.403944580287472,26.0621466666667,0.727175508034894,37.8373510617554
"2924","albert",105,13.0167423765347,268.790087714652,401.86835483871,418.362774193548,0.174371474782338,25.3758580645161,0.642480890496966,74.6494940917547
"6875","albert",105,12.7139502180061,251.689251394534,402.723666666667,419.083633333333,0.14785099309736,25.6269366666667,0.60057046225507,85.9916457215404
"2988","albert",105,13.8351259489346,234.43988079003,401.166633333333,418.951733333333,0.144668681833921,27.4205266666667,0.559586850076358,95.6331790236208
"3829","albert",105,12.3631269607951,270.491646630393,403.074935483871,419.052935483871,0.16612211513542,27.6987838709677,0.645483240245203,74.4219211916299
"5877","albert",105,9.35401477317319,243.425174925166,407.112066666667,419.007466666667,0.0986246553333344,28.6766266666667,0.580956651826966,94.8445877104283
"4109","albert",105,11.7122577483077,258.752423337985,403.5315,419.0801,0.146048092795565,28.5229733333333,0.617429516070997,80.1945271870292
"4431","albert",105,11.3677886212123,258.888297101069,403.973903225806,419.098129032258,0.14127560659713,30.4265806451613,0.617727160221091,80.4653322326859
"4959","albert",105,12.6764247083534,264.346245863612,401.864433333333,419.1183,0.1705924103914,29.78892,0.630719884728517,74.308257203642
"5229","albert",105,14.1481631039436,274.947266965943,400.239419354839,419.164483870968,0.208984497380765,28.9545064516129,0.655941229626173,67.6995819367691
"482","albert",105,11.519167312238,265.450082604195,403.87064516129,419.200064516129,0.151062523912591,30.2409935483871,0.63323006142806,76.2543019531655
"4990","albert",105,14.3210279308978,275.200234772348,400.432566666667,419.192966666667,0.206963862541071,32.0212566666667,0.656500124419266,69.1957898111602
"3004","albert",105,14.303628895465,278.934326335964,400.4801,419.241866666667,0.213780695410821,31.38546,0.665330322454986,66.9079538167738
"4576","albert",105,12.0355137541762,239.474355412657,403.8779,419.2023,0.127218356259259,31.78667,0.571262026502853,94.6051663303129
"3077","albert",105,11.795453290905,288.509447538288,403.656741935484,419.201096774194,0.18687590013112,33.0920096774194,0.688236385253772,63.1191784635087
"4000","albert",105,12.4404572783546,254.542918122872,403.2188,419.2266,0.147007589342744,32.3860266666667,0.607172631991558,84.6245920634072
"5115","albert",105,13.2430726321637,296.720438801443,401.652612903226,419.247516129032,0.233616226292703,32.145364516129,0.707745251638226,56.6872979772011
"5228","albert",105,12.7050284077133,273.536518762735,402.496032258064,419.181903225806,0.177863381880894,33.3563774193548,0.652548491854587,71.4313889309785
"5229","albert",106,15.77254896,308.1111032,397.0263548,418.0752581,0.332817059,26.57764194,0.73697521494157,47.3910472239345
"762","albert",106,18.37502964,273.7722224,394.2444333,418.9336,0.281634808,28.61576667,0.653497887015985,65.2441712389471
"4373","albert",106,12.90845732,297.6753516,400.6055161,418.8886129,0.241564057,30.03989032,0.710631281044307,53.4369950575884
"4760","albert",106,13.59880543,279.7358631,400.1210323,418.9087742,0.210722272,29.91884839,0.667772747501454,64.5342578215937
"4777","albert",106,12.10940418,272.5904056,402.413,418.8924333,0.170668445,29.66999333,0.650740820149353,70.9528007945464
"5865","albert",106,13.6799726,282.3431054,400.0621667,418.9046333,0.216213801,29.44357333,0.674003300407038,63.2705800311054
"5267","albert",106,14.6028875,287.7375242,399.3605,418.9354,0.239616214,27.40209,0.68683029459912,60.9428187526575
"684","albert",106,14.91101414,272.5598196,399.5477419,418.956,0.208253648,28.43210645,0.650569080285281,71.6002542245983
"5742","albert",106,16.52325297,278.1155582,397.2909,418.8786333,0.248606045,28.53058333,0.663952601279651,66.4636009554796
"3305","albert",106,13.26642347,285.7004337,401.4468333,418.828,0.204847366,27.98949333,0.682142630626415,64.7624801287413
"5619","albert",106,12.50113349,299.6136874,402.2930968,418.8814194,0.220327501,26.57802258,0.715270894157021,56.7388702420766
"striped1","albert",106,15.08626692,271.1835641,399.212,418.7715667,0.208861122,27.57949,0.647569189658645,72.2310920076356
"978","albert",106,13.41773902,251.4402952,401.2176129,418.8689677,0.158843335,28.61242581,0.600283894461442,84.471526740483
"5626","albert",106,13.55491588,259.6966663,400.7016129,418.905871,0.173908288,29.48957097,0.619940383456693,77.9428975805914
"5403","albert",106,13.25756227,277.2374668,400.829,418.887129,0.19806756,29.45778065,0.661842887036999,66.9345463234868
"5060","albert",111,13.1676735545393,285.148574520442,401.454516129032,418.229806451613,0.201733094637441,23.0710387096774,0.681798786508613,65.2727485205366
"5783","albert",111,16.0640380848287,265.509198425926,398.128806451613,418.934387096774,0.213988223769375,22.1989677419355,0.633772749632494,75.0697295480225
"5031","albert",111,13.4097246967761,287.181282626677,402.4043,419.9676,0.20813809052387,22.83351,0.683817710286882,64.4270573590096
"4543","albert",111,15.1069617374032,270.552641699548,399.953741935484,420.019,0.210635395495884,24.102335483871,0.644143816588173,71.7209075988295
"2276","albert",111,15.1976032514753,282.642495476194,399.71335483871,419.932032258065,0.236482988277455,23.1407806451613,0.673067243659324,64.2651015287604
"4511","albert",111,11.0337116548721,227.707226936527,405.905133333333,419.8803,0.105423895583458,25.50757,0.542314623802372,104.660443382472
"3770","albert",111,8.81030283730012,230.949352505884,408.687433333333,419.8966,0.0842529550056388,26.4759533333333,0.550014819138531,104.569659743216
"4582","albert",111,12.0955741838083,288.235914915467,404.084032258065,419.950935483871,0.185954021505459,24.4257903225806,0.686356168211315,65.0460478664787
"2980","albert",111,11.4136214821584,251.028024457713,405.3179,420.014433333333,0.127462346764865,23.8803533333333,0.597665233705175,89.5450442569802
"3371","albert",111,13.0584232173554,276.75884860047,402.990870967742,419.938838709677,0.182713888602863,23.8913258064516,0.659045611143879,71.4692425256105
"3379","albert",111,14.9702977058787,266.480587163998,400.549580645161,419.906290322581,0.196578429456253,23.5511032258065,0.634619183626142,76.1543255141848
"4505","albert",111,10.4219562445576,286.319404030851,405.8216,419.944533333333,0.158288909874679,23.73715,0.681802908013053,65.8413546015883
"4745","albert",111,11.0292256334128,262.333034028403,405.76935483871,419.940580645161,0.133394652914304,24.6675709677419,0.624690839893055,82.6811674415334
"5722","albert",111,11.3680009297542,278.788864724917,405.301,419.939967741936,0.156546446950409,23.4280903225806,0.663877901939165,72.6174317667866
"2921","albert",111,10.152666303253,276.567182892705,406.836066666667,420.0088,0.136313509743757,23.0640366666667,0.658479495888431,74.4802648126224
"striped2","albert",111,12.7768695237015,264.765805538349,403.510866666667,420.010066666667,0.160877594952471,22.5454533333333,0.630379665991376,79.4198193196277
"5642","albert",111,11.8756169117632,282.652124672408,404.574766666667,420.042366666667,0.172037054571942,22.6256333333333,0.672913370418923,69.0294131186551
"6879","albert",111,10.9013219142232,258.395787779799,405.622580645161,420.043709677419,0.130920450037004,22.9229548387097,0.615164045613823,83.2667616949223
"7120","albert",113,9.22125725139261,324.510541640067,407.060774193548,419.628451612903,0.207569187385957,20.7562709677419,0.773328263116487,44.4249812196185
"2912","albert",113,9.46915290054551,306.434908387428,407.125774193549,419.735870967742,0.169577779149233,20.0884161290323,0.730066047681158,55.8395855167581
"614","albert",113,9.61733002834326,294.040067570465,407.107193548387,419.761419354839,0.150934173393606,21.3060516129032,0.70049331361228,63.7187047313877
"1374","albert",113,8.44025527844293,281.522818092687,408.811548387097,419.765483870968,0.115965141085867,21.6083870967742,0.670666905474354,72.7826931387364
"6881","albert",113,8.63992368813631,281.065381879227,408.583666666667,419.7847,0.118453078409959,21.43825,0.669546512484202,72.9396298020559
"5381","albert",113,7.47774901005337,315.736110971938,409.7245,419.7737,0.144129783362693,20.8620366666667,0.752157915019302,51.8820526583053
"4105","albert",113,8.4795247989835,291.057588854371,408.697709677419,419.776580645161,0.127102340077525,20.6187161290323,0.693363094260857,66.7141517127968
"4547","albert",113,9.1839948382491,266.249699844881,407.936566666667,419.760733333333,0.112126757766824,23.6939466666667,0.634289200256022,81.9072540860221
"2388","albert",113,8.29378739932694,272.609284785301,409.048,419.782064516129,0.105402382508382,23.6464741935484,0.649406698924905,78.6869063293459
"5904","albert",113,8.60274875030439,280.641418862276,408.534419354839,419.695258064516,0.117634470907179,23.0296677419355,0.668679031915904,73.1311892165732
"7147","albert",113,8.79756449676085,272.70130404736,408.318266666667,419.7185,0.112650453262434,23.3772633333333,0.649724289130358,78.0961304813019
"43","albert",113,7.59143138435112,292.625781471885,409.727233333333,419.678733333333,0.114176842585043,22.9252533333333,0.697261400756909,66.4883632484122
"86","albert",113,8.98586857114426,268.671045316973,408.1251,419.701533333333,0.111698736508097,22.8858033333333,0.640147876475806,80.4473609286787
"flag8","albert",113,7.89818790154015,262.240034762385,409.4832,419.6311,0.0923928546391936,22.77465,0.624929931938755,85.4848346485627
"2563","albert",113,9.4222297018862,261.706397853509,407.495633333333,419.6327,0.111667269572094,23.2487933333333,0.623655872989662,84.3777208665702
"4265","albert",114,10.17821783,272.89394,405.984,418.9804667,0.133590327,24.17185,0.651328550348383,76.1897815400961
"2573","albert",114,8.60989025,273.4258362,408.0671667,419.2507667,0.111225007,23.62590667,0.652177307514987,77.4096624691604
"2547","albert",114,12.05777193,275.4098528,403.5607667,419.2093667,0.165651376,24.41392333,0.656974473084931,72.7900499299203
"4177","albert",114,10.19950304,265.6284925,406.0290667,419.2003667,0.126239747,25.58411667,0.6336552007124,80.7947043810219
"1795","albert",114,8.518324532,247.9654262,408.2321667,419.1641,0.090902869,26.51260667,0.591571239521705,93.7079833200864
"flag3_tri","albert",114,9.883804983,262.2843894,406.3379333,419.1132667,0.118904859,25.39804667,0.625807890704978,83.1236424324762
"flag1_tri","albert",114,11.20311308,284.5916871,404.5191935,419.2062581,0.165388063,26.10484516,0.678882248537692,67.7383414303607
"flag2_tri","albert",114,10.33955335,252.5873008,405.919129,419.2080968,0.11614496,26.27197097,0.60253440410171,89.0228327600268
"1739","albert",114,11.26529304,267.7301036,404.6591,419.3049,0.143549878,26.26668,0.638509360610859,78.4765072388289
"4149","albert",114,10.8909149,274.5613705,404.679,419.2486452,0.150140943,26.18230645,0.654889106127039,72.537941232992
"4714","albert",119,12.4037653737402,280.280215128736,403.794032258065,420.012516129032,0.177569070697631,29.3836516129032,0.667313959383608,69.8531862841229
"902","albert",119,12.8091147855062,295.908100984465,403.034266666667,419.874633333333,0.215677592499968,29.4782966666667,0.704753460896856,59.3901046327198
"5105","albert",119,15.2135917825637,290.093311686987,399.983096774193,420.02864516129,0.249806762453022,29.9056774193548,0.690651256834143,60.9014409104506
"5184","albert",119,13.1574281026745,270.87024533083,402.931516129032,420.028064516129,0.175287922071374,30.1886516129032,0.644886064084484,75.0618065819563
"141","albert",119,13.4414919721795,271.793894182599,402.620064516129,420.025419354839,0.180591591700692,30.6212483870968,0.647089156175537,74.430331144415
"552","albert",119,9.50224140267894,281.341165626132,407.5718,420.015333333333,0.132649514123955,31.68172,0.669835463846873,71.6341968188404
"4250","albert",119,14.3608346601323,265.572283142101,401.368266666667,420.015933333333,0.186199235784759,32.12627,0.632290972950632,77.1261740125132
"5488","albert",119,13.0492952257392,293.402983491543,402.969258064516,420.142516129032,0.214216841916401,32.1279806451613,0.698341567986979,60.916289816427
"9412","albert",119,11.158192856142,247.875788083675,405.624433333333,420.014466666667,0.122670550326159,32.8597066666667,0.590160120080804,90.9606488800642
"5436","albert",119,10.738433020515,265.224838848535,406.037966666667,420.044133333333,0.133740669659195,33.19014,0.631421362188295,80.2929508868113
"5495","albert",119,6.07504808272411,233.222328477367,412.180161290323,419.916258064516,0.0582214491796827,33.9050064516129,0.555401997418101,104.343814321339
"3563","albert",119,9.17248819110943,294.033423344231,407.532766666667,419.936333333333,0.146518435324505,34.4994366666667,0.700185718654728,62.6029630387088
"2310","albert",119,9.97480196014347,262.526455682575,406.85735483871,419.977677419355,0.121680443233951,34.3191774193548,0.625096212959999,81.9753914025876
"1926","albert",119,9.26119934799673,296.550982555408,407.586225806452,419.976741935484,0.15077306368974,34.1876258064516,0.706112869938316,61.4247606393034
"5500","albert",119,11.583272574866,309.677484229598,404.386516129032,419.914032258064,0.224170576815931,33.6298612903226,0.737478294222093,51.6716901004236
"1686","albert",119,9.10442860681623,304.925239970931,407.701166666667,419.918233333333,0.161121021227082,33.80802,0.726153845596126,56.5067707334387
"5797","albert",119,9.58466886054264,296.551065690283,407.2285,419.981133333333,0.155827558928322,33.6751666666667,0.706105684644921,61.5081756170706
"425","albert",119,10.3887440610399,332.175742424087,405.455741935484,419.987580645161,0.27236716546857,33.8286225806452,0.79091801217983,38.1424245582888
"5052","albert",120,11.25309641,252.5886446,405.3365,419.8648,0.128169571,31.74670333,0.601595191118665,87.798502579056
"2637","albert",120,12.01760198,270.1498507,404.1278387,419.7802581,0.15793588,31.7357129,0.643550632711377,76.091651751331
"2662","albert",120,11.69320962,264.5493929,404.6232,419.7986667,0.146165458,31.73606333,0.630181593904524,79.9998151410027
"2616","albert",120,11.82326366,261.9042469,404.4556129,419.8055806,0.145353755,32.09557742,0.623870331894297,81.3413018466568
"6888","albert",120,9.634745669,268.4270181,407.2746667,419.8483,0.121414191,31.99075,0.639342872413679,79.354362036642
"6875","albert",120,8.785008097,272.61105,408.2631667,419.8569333,0.11435443,32.83536333,0.649295101208229,76.8226302820101
"4444","albert",120,10.49202462,288.3951715,405.7957097,419.8422581,0.160941088,33.0628871,0.686913158301728,65.1917092793607
"2988","albert",120,8.576891475,255.7016223,408.6002258,419.9070645,0.098362796,33.4699129,0.608948131426353,87.1964993248057
"3829","albert",120,8.284554408,268.8001829,408.9566333,419.9032667,0.104569448,33.54768667,0.640147872657643,79.2253814708862
"5877","albert",120,6.437727667,249.2256942,411.4428667,419.8707,0.06900695,33.67339333,0.593577246995325,93.2910042684106
"4109","albert",120,8.472111472,264.2681741,408.8100323,419.8752903,0.102328195,32.86866452,0.629396823783512,82.7935201241456
"2573","albert",120,9.175039601,295.7021082,407.7095484,419.9154516,0.147252014,32.81961935,0.704194396927498,62.3084150210672
"4265","albert",120,8.637189196,276.0753167,408.4812333,419.8861333,0.115003483,32.57815,0.657500438345626,75.1037183456435
"2547","albert",120,10.52110708,280.4880686,405.9893,419.9244333,0.149803243,33.25491667,0.667948912607368,70.2328392183072
"5228","albert",120,8.541504308,285.2520682,408.4537097,419.9239355,0.124651782,33.72189677,0.679294615250623,68.5229217822173
"5115","albert",120,8.047954489,291.2997999,409.1456,419.9373,0.122291962,33.09271667,0.693674507837241,65.8093496692775
"1730","albert",120,8.294699288,290.1077176,408.5582,419.9876333,0.128695293,33.18504333,0.690752999845531,64.4522351567279
"5229","albert",122,10.9340525942721,300.782226572265,404.848064516129,419.272870967742,0.189460613875781,25.4297290322581,0.71739014708492,57.711480875075
"4766","albert",122,10.4149790876724,289.813396565093,405.883483870968,419.544548387097,0.15939985082102,27.1907935483871,0.690780985426353,65.3387003439967
"762","albert",122,10.3181078011763,286.644352707091,406.037161290323,419.54464516129,0.152838250832566,28.6906709677419,0.683227294193907,67.5099835608546
"4373","albert",122,11.5938952064337,283.398287945732,404.453366666667,419.623133333333,0.169479092174912,29.4424,0.675363833482009,68.4089999400525
"4777","albert",122,9.42043136180919,257.550991495911,407.2699,419.542333333333,0.109964827034848,32.22389,0.613885586824161,85.6676777095629
"5865","albert",122,9.1225514963966,272.93583660251,407.48035483871,419.53164516129,0.119426302810378,32.1100870967742,0.650572703514604,76.3864515749194
"5267","albert",122,9.47629279546209,269.375158694409,407.297733333333,419.514766666667,0.119275420678005,30.9925666666667,0.642111267822059,79.4488314658241
"684","albert",122,9.64578839806351,286.964841636291,406.839133333333,419.527666666667,0.142172165532631,30.2184866666667,0.684018872739321,67.8458287663181
"5742","albert",122,10.3268897179994,272.622194942077,406.149419354839,419.517516129032,0.135300079057299,30.1520387096774,0.649846989602756,76.325821758212
"5641","albert",122,8.17290080866869,263.446998814481,408.987548387097,419.516258064516,0.0970335249948987,30.623364516129,0.627978043163148,84.2275987510333
"3305","albert",122,8.36730340939839,304.623569971921,408.378129032258,419.532741935484,0.144774287693718,30.2495193548387,0.726102016654438,57.7955073562518
"5619","albert",122,7.42615204921777,278.224975148377,409.81135483871,419.525903225806,0.098631415244933,30.8616225806452,0.66318902601498,75.291954706077
"striped2","albert",122,8.51803382398621,244.748239801667,408.619096774194,419.554032258065,0.0893524984038731,31.1078225806452,0.583353325159139,95.3306731892903
"striped1","albert",122,9.16448945166971,257.139402004003,407.6194,419.507933333333,0.105523715520443,31.10498,0.612954801499987,86.8476759605217
"978","albert",122,7.88104941048441,228.725323547678,409.3268,419.483533333333,0.0747568894642264,31.8437633333333,0.54525459373855,105.422382698999
"5626","albert",122,7.15073968407693,245.435701328201,410.378677419355,419.453709677419,0.0745163768817466,31.654,0.585131793248302,95.9619882676899
"5403","albert",122,7.01646303267711,256.253676060897,410.249161290322,419.43435483871,0.0793496366354873,32.1670612903226,0.61095061266366,88.4246397360206
"6879","albert",122,8.3247495964719,266.682668575348,408.521612903226,419.445322580645,0.102785444958142,31.5462129032258,0.635798408561521,80.9915217068141
"2726","albert",123,9.3049290117617,244.664729427844,408.00835483871,419.93764516129,0.0975892274732419,28.668364516129,0.58262156833754,95.3479113697568
"5504","albert",123,8.00328810285063,213.401878562612,409.624129032258,419.937709677419,0.0699056275862094,31.4881806451613,0.508175078457564,114.487036011239
"2743","albert",123,7.0898872964827,248.882223486801,410.4846,419.852966666667,0.0768792916849563,33.05732,0.592784244119431,92.2210278098861
"1467","albert",123,11.6786881155125,242.606333277036,404.332870967742,419.859709677419,0.127830446768387,34.3717129032258,0.57782713531487,91.360770542192
"2276","albert",123,8.7037825555029,255.771619414963,408.3414,419.8214,0.100352046299819,33.8322633333333,0.609239117908146,86.7324870436508
"5031","albert",123,9.20304076067888,252.177049592482,407.55364516129,419.790387096774,0.105130755583119,35.2394967741935,0.600721353665366,87.5389956976265
"511","albert",127,11.6091396356643,302.572223651512,404.278709677419,419.639580645161,0.206693566512764,25.3464903225806,0.721028800920858,56.1659457114617
"543","albert",127,9.09062593575492,307.153215693539,407.2582,419.869533333333,0.169398763073815,25.4599466666667,0.731544423466637,53.6640632481697
"TT24_202","albert",127,8.93634576214739,297.872121043581,408.085548387097,419.860193548387,0.144379915039256,26.1912548387097,0.709455494044716,61.8946600690107
"1021","albert",127,9.71633468327595,314.721454171309,406.796833333333,419.8688,0.193200225791017,26.3892233333333,0.749570947332379,50.2915286123217
"2268","albert",127,8.64735055882797,320.358812618146,408.091258064516,419.894387096774,0.181169942155642,26.6877806451613,0.762950928763695,47.7306028579458
"5069","albert",127,8.495468697471,317.915542685147,407.880766666667,419.872266666667,0.179555092304123,27.3239166666667,0.757172044748403,47.3139947659169
"5030","albert",127,9.13563138660959,311.337570546971,407.551933333333,419.774066666667,0.172296294975012,27.3458266666667,0.741678906034462,53.022796502586
"6876","albert",127,6.66579143665099,300.106301152954,410.9962,419.797566666667,0.106367060609251,27.5991766666667,0.714883374708192,62.6678165070141
"3643","albert",127,8.65198917321716,316.300433640327,408.1776,419.804266666667,0.171945016650489,27.8323266666667,0.753447400980028,50.3183479333046
"129","albert",127,6.29466816712198,332.225988409656,411.119833333333,419.805166666667,0.148476532600664,27.62356,0.791381371143175,42.3950374976216
"2416","albert",127,8.96472049655504,320.187887700089,407.593709677419,419.779,0.188849364639532,27.6436064516129,0.762753467181753,47.4702179362188
"TT24_104","albert",128,10.07348781,299.3568031,406.029129,419.1971613,0.169341464,26.31639355,0.714119347019538,59.486244963608
"TT24_105","albert",128,10.10272606,307.63514,405.9635667,419.4447,0.186387102,26.37546667,0.733434324000279,54.2029247281285
"TT24_106","albert",128,10.67023718,289.4554358,405.4742903,419.4420968,0.163486454,26.89956129,0.690096292213653,65.2667968442205
"2801","albert",128,8.598674802,312.8646382,407.8609355,419.4638387,0.164409471,27.25576774,0.745867961275585,52.3003617109138
"2692","albert",128,11.504696,301.432639,404.1753,419.4784667,0.202564662,27.67134667,0.718589064586185,56.7951778282038
"2639","albert",128,9.472196774,313.0074183,406.6826452,419.4901613,0.184771431,27.91185806,0.746161524575428,51.264401226616
"2799","albert",128,9.140677058,289.8643435,407.4562903,419.4714516,0.13763818,29.13670645,0.691022815484495,66.4109119867758
"5714","albert",128,10.17789358,278.0105623,406.1337333,419.4216333,0.139528062,29.48224333,0.662842686755614,72.9451368714632
"5596","albert",128,11.52693886,275.6396115,404.444,419.4862333,0.157301655,29.25575667,0.657088575545394,73.2791963314054
"2770","albert",128,8.30823496,254.8922745,408.8770667,419.5023667,0.092654596,29.38174,0.607606284810979,89.6688919781162
"5852","albert",128,10.69516321,296.9227715,405.3377742,419.4562258,0.1770544,29.37115161,0.707875466465421,60.4060854178151
"5607","albert",128,9.278673444,277.5737818,407.0578,419.4570667,0.128537303,30.06561,0.661745393834367,72.1866199728806
"5664","albert",128,11.026295,263.5496194,405.1930667,419.4792333,0.135465334,29.93196667,0.62827810885102,81.3956949310737
"5122","albert",128,8.786435966,274.0714758,408.0592903,419.489,0.114363642,29.98515161,0.653346037202406,76.8289275537413
"7120","albert",134,3.931047545,342.9270177,414.2177419,419.6645161,0.103560197,23.55758387,0.817145611658731,37.9590581987788
"2803","albert",134,8.05901836,314.5069007,408.8581667,419.7401333,0.155055242,24.4016,0.749289562156815,51.9751428977809
"1499","albert",134,7.726090129,314.3030477,409.4083333,419.7643333,0.146991736,26.32138333,0.748760727785254,52.5613911315395
"1432","albert",134,9.587074446,299.7510871,407.1475161,419.8010323,0.159734558,26.6623129,0.714031324453225,60.0187872057091
"2912","albert",134,6.567012081,334.5791655,410.6594,419.7992333,0.161379915,26.78852,0.7969980384907,40.6928711110054
"614","albert",134,5.088284394,349.7466745,412.4577,419.8049,0.157171333,27.55772667,0.833117180147254,32.3741250829755
"6881","albert",134,6.840911662,305.7731561,410.7009032,419.7723226,0.116275423,28.06649032,0.728426195910421,58.8336854470097
"1374","albert",134,6.502917302,333.0654486,410.8535806,419.8095161,0.155874889,28.08728065,0.793372793675936,41.7188255511765
"1826","albert",134,5.03517511,294.5957042,413.0114516,419.8152581,0.07656598,28.60750323,0.701727006143801,65.7625633473247
"4105","albert",134,6.810296921,303.5392682,410.4175806,419.7736452,0.11695312,28.87874839,0.723102252061059,58.2309982068029
"4574","albert",134,6.279849192,302.991367,411.2184,419.8197333,0.105585929,28.92469667,0.721717782578564,59.4761939538364
"5381","albert",134,6.57010098,322.3958743,410.4531667,419.8253667,0.143085992,29.03275,0.767928524267517,45.9171501568092
"flag8","albert",134,5.894220711,310.7749945,411.6436667,419.8745667,0.108839094,28.99391333,0.74016151285974,54.1553636141073
"2563","albert",134,2.264913821,322.1005143,416.7820323,419.8429032,0.043095772,29.22961935,0.767192947278571,52.5553602102777
"4722","albert",135,7.319687714,297.3110751,409.7543333,419.7755333,0.11910354,24.94979,0.708262038910975,61.4565084631406
"1495","albert",135,7.909970238,283.2306944,409.1128667,419.8,0.113800363,25.77172667,0.674680072415436,69.5074253673514
"5009","albert",135,7.374593292,275.2775609,409.9419333,419.8447333,0.098442254,26.13347333,0.65566515205825,74.9128853957367
"1146","albert",135,6.708773841,289.8125574,410.7746129,419.8392581,0.099759567,25.87949032,0.690294087102666,67.2494282277709
"4714","albert",137,4.382685089,341.2275821,413.7603333,419.8851333,0.113297969,26.96578667,0.812668882601755,38.6828213045902
"5105","albert",137,4.88579112,-156.5828308,413.4477097,419.9455161,0.013827058,27.59898065,-0.372864633141394,353.350012706969
"141","albert",137,5.133136076,295.7716316,413.1737419,419.9077419,0.076631904,27.75585806,0.704372894535575,66.9843212560659
"5184","albert",137,6.654134683,303.3261084,410.8823871,419.9130323,0.11262738,27.76738065,0.722354595042179,59.0809684376925
"552","albert",137,5.153958803,311.3212202,412.6052903,419.8753871,0.095172272,27.47118065,0.741460990010005,54.1539956406631
"2329","albert",137,5.119767898,316.2191023,413.0284,419.8818333,0.095073629,27.78179,0.753114512754034,53.8505572139252
"6885","albert",137,5.053271094,334.912402,412.8564194,419.8846452,0.120512538,28.24502258,0.797629553327615,41.9314967377087
"774","albert",137,5.470019767,334.5572153,412.3046452,419.8844839,0.131050166,28.46131613,0.796783944461445,41.739891935734
"6495","albert",141,7.911396796,271.9881728,409.1412,419.2686,0.100166294,29.53588667,0.648720588186189,78.9826245942572
"5579","albert",141,9.163347178,291.8846967,407.2484516,419.2859355,0.140916864,30.48172258,0.69614712058473,65.0266186593536
"2608","albert",141,6.895653604,292.8545313,409.8989355,419.3083226,0.10726694,33.43029355,0.698422891976244,64.284984767907
"4237","albert",141,8.902224843,303.5330986,407.128129,419.3254194,0.158783657,33.96316129,0.723860478180207,56.065120373188
"5178","albert",141,8.946286909,289.8809076,407.3090323,419.3647097,0.137788675,34.47536452,0.691238201248196,64.9275922640231
"5600","albert",141,7.767588339,297.6974761,409.0040323,419.3975484,0.124674163,33.50400968,0.709821688838465,62.3031119847983
"3136","albert",141,8.464782958,304.3739604,408.1532258,419.3876774,0.146329692,33.0154871,0.725757996245791,57.8473366704004
"TT24_104","albert",141,9.344563339,294.1961522,407.0765161,419.3938387,0.147267548,33.07927742,0.701479433059683,63.452970229395
"TT24_105","albert",141,7.815882398,304.8037175,408.9086667,419.3654,0.135205973,33.11981,0.726821329322829,57.8072271851481
"5060","albert",141,5.969970205,312.6305225,410.9706,419.3825,0.113808881,34.75811333,0.745454382335934,52.4561014267419
"TT24_106","albert",141,6.221577459,275.4825246,411.1538,419.4199,0.081088451,33.81616,0.656817963573021,76.7258146169298
"5024","albert",141,6.96385003,291.639304,410.0890968,419.3722581,0.1044178,33.37985161,0.695418684395805,66.6921734608467
