"obs","time","elapsed","date","hhmmss","averaging","id","machine","TIME","E","Emm","A","Ca","Ci","Pci","Pca","gsw","gbw","gtw","gtc","Rabs","TleafEB","TleafCnd","SVPleaf","RHcham","VPcham","SVPcham","VPDleaf","LatHFlux","SenHFlux","NetTherm","EBSum","Asty","Esty","Adyn","Crd","Csd","dCsd/dt","αVc","Edyn","Hr","Hs","dHs/dt","αVh","Leak","LeakPct","CorrFact","CorrFactPct","Fan","Qin","Qabs","alpha","convert","S","K","Geometry","Custom","UseDynamic","TIME","CO2_s","CO2_r","H2O_s","H2O_r","CO2_a","H2O_a","Flow","Pa","ΔPcham","Tair","Tleaf","Tleaf2","Offset","Offset2","Fan_speed","Qamb_in","Qamb_out","ΔCO2","CO2_s_d","CO2_r_d","ΔH2O","CO2_b","H2O_b","e_s","e_r","Td_s","Td_r","Q","f_red","f_blue","f_farred","F","Q_modavg","F_dc","Pc","Tled","TDigital","TPreamp","TPwrSpy","TDrive","Q_red","Q_blue","Q_farred","TSPF","state","time","hhmmss","co2_t","h2o_t","count","co2_adj","h2o_adj","co2_match","h2o_match","co2_at","h2o_at","co2_cv","h2o_cv","ΔCO2:MN","ΔCO2:SLP","ΔCO2:SD","ΔCO2:OK","F:MN","F:SLP","F:SD","F:OK","ΔH2O:MN","ΔH2O:SLP","ΔH2O:SD","ΔH2O:OK","Stable","Total","State","Vflow","VPchamber","abs_c_a","abs_c_b","abs_h_a","abs_h_b","Wc_s","Wc_r","Wco_s","Wco_r","Ww_s","Ww_r","Wwo_s","Wwo_r","Flow_s_v","Flow_r_v","Tleaf_mv","Tleaf2_mv","Tleaf_j","Tleaf2_j","Console_RH","Console_T","Console_H2O","Fan_%","Flow_%","Pump","Tchp_pwm","Txchg_pwm","diag_20v","diag_5_4v","diag_12v","diag_5va","diag_3_3vf","AccCO2_soda","AccH2O_des","AccH2O_hum","CO2_hrs","ADC_CH1","ADC_CH2","ADC_CH3","ADC_CH4","ADC_CH5","ADC_CH6","ADC_CH7","ADC_CH8","DAC_1","DAC_2","DAC_3","DAC_4","GPIO","GPIO_dir","excit_5v","power_12v","power_5v","ch1_pullup","AuxPower","MatchValveR","MatchValveS","MatchCO2","MatchH2O","cf_co2_a","cf_co2_b","cf_co2_c","cf_co2_d","cf_h2o_a","cf_h2o_b","cf_h2o_c","cf_h2o_d","co2_fit_low","co2_fit_high","h2o_fit_low","h2o_fit_high","co2_elapsed","h2o_elapsed","CO2_f","CO2_f_s","Pump_f","Pump_f_s","Pump_p","Pump_p_s","Tboard","V_system","DIAG","Flow_s","Flow_r","Txchg","Tirga","Tchopper","Ts","Tr","CO2_%","Desiccant_%","Humidifier_%","Txchg_sp","CO2_r_sp","H2O_r_sp","SS_s","SS_r","NA"
"1","1718289776","0","20240613 09:42:56","09:42:56","5","TT24_161","albert","1718289768.25","0.0028340089824264174","2.8340089824264174","7.219591160505209","410.14419999999996","257.94941973522464","25.39379751200735","40.3765931174219","0.08707569551860958","2.900015866043529","0.08564886179852298","0.05365678642864046","353.89520778577213","28.20171535974164","26.85273666666666","3.548319653282753","10.026847911808533","0.35549345555712586","3.5454158543530343","3.192826197725627","-124.97979612500501","-2.176852674935399","-0.1617460461482545","226.57681293968346","7.255243164896451","2.946674835284055","7.219591160505209","420.36169663280936","411.6948969696967","0.0005993744369402533","64.88274678296068","2.8340089824264174","0.08782829548815978","3.5508634065934093","-0.008342416071288276","113.26347659840597","0","0.0","1","0","52057.0","2011.5779733333336","1650.0975703415056","0.8203000789510395","0.17592915237550627","6.0","0.5","0: Broadleaf","2.0","True","1718289768.25","410.14419999999996","420.30013333333335","3.611091666666667","0.08807008666666667","409.3653999999999","3.656485333333334","500.0311333333333","98.34484333333334","0.10002829333333335","26.838813333333338","26.85273666666666","999.9000000000002","0.0","0.0","9998.080333333333","0.0","11.60430666666667","-10.155903333333333","411.6306333333334","420.3371333333333","3.523021666666667","420.30013333333335","0.08807008666666667","0.3551322333333334","0.008661239","-7.302647333333332","-47.17594999999999","1999.973666666667","0.9799958000000001","0.02000444666666667","0.0","1.8287066666666665","0.0","27637.77","17337.976666666666","40.48716666666666","41.195599999999985","39.88109999999999","40.13519999999999","39.641333333333336","1959.9636666666665","40.01","0.0","1718289793.6","0.0","0","--:--:--","1714664384.6","1714664385.1","0","-0.114","0.012","2.063","0.207","420.0","26.0","0.24","0.06","-10.169215","0.32272120075049504","0.053084444755502516","1","1.8941470588235294","-0.08824141241128941","0.24850136493327843","-1","3.551583","-0.49011061913696496","0.04715095906765843","0","1","2","1/2","3.13212","2.77766","0.0919591","0.0942595","0.0272775","0.000814364","27442.1","26598.2","30747","29603.4","41269.2","38949.1","46997.6","43995","1.8635","1.97733","0.124678","0","24.8305","999.9","55.3","24.8","17.6683","64.5199","22.6843","1","-0.146278","0","20.262","5.23436","11.9677","4.97195","3.29085","9999.0","9999.0","9999.0","999.9","4.97265","1.87649","1.87454","1.87732","1.87413","1.87777","1.8749","1.87601","0.0","0.0","0.0","0.0","11111111","oooooooo","on","on","on","on","0.0","100","100","0.779","-0.0456","0.25651470587047187","0.0015644823843057093","-8.54818367163205e-07","3.651130504817782e-10","-0.03730612180639767","-0.007718349914736536","0.0016349747450590338","-3.531127152408096e-05","1.0","2102.0","1.0","21.0","60423.2","60423.2","1.06445","2.49023","1.39893","2.31201","1.44897","2.42676","30.8253","15.927","18","472.783","514.647","25.2718","25.1329","30.0006","24.7422","24.7935","21.2646","100","0","-999.9","413.615","0","101.598","101.19",NA
"2","1718289781","5","20240613 09:43:01","09:43:01","5","TT24_161","albert","1718289773.1551723","0.0028123273716840146","2.8123273716840145","7.213944334520196","410.20175862068976","256.7969903725724","25.28026522473248","40.38212923966696","0.08622390220296115","2.9011889720124913","0.08482516123501893","0.05313950698502237","353.9081012973448","28.218731408067143","26.86451034482759","3.5507767480071863","9.910084019494052","0.3515969995615476","3.5478710258149557","3.199179748445639","-124.02363709126504","-2.1778590952794934","-0.16177444753604153","227.54483066326418","7.056920225089333","2.913238156702402","7.213944334520196","420.3100406508449","411.65755757575766","-0.001136084941167724","64.88274678296068","2.8123273716840145","0.08761855233537505","3.514616043956047","-0.007137186300363794","113.26347659840597","0","0.0","1","0","52068.0","2011.651393103448","1650.1577845814363","0.8203000729841554","0.1759291408594199","6.0","0.5","0: Broadleaf","2.0","True","1718289773.1551723","410.20175862068976","420.10499999999996","3.5715231034482757","0.08779980689655172","409.423","3.6170265517241376","499.9536206896551","98.34467241379309","0.09988173793103448","26.85058620689656","26.86451034482759","999.9000000000002","0.0","0.0","10004.822413793105","0.0","11.690703448275862","-9.903132413793102","411.6720689655172","420.1418620689655","3.4837237931034477","420.10499999999996","0.08779980689655172","0.3512402758620691","0.008634644827586207","-7.445203793103449","-47.20338620689655","1999.9606896551722","0.979996379310345","0.020003844827586208","0.0","1.9156","0.0","27577.279310344824","17337.872413793102","40.61382758620689","41.26913793103448","39.95448275862068","40.226068965517236","39.72386206896551","1959.9527586206893","40.00896551724138","0.0","1718289799","0.0","0","--:--:--","1714664384.6","1714664385.1","0","-0.114","0.012","2.063","0.207","420.0","26.0","0.24","0.06","-9.984815999999999","2.9303504690431894","0.45983208331846537","0","1.8878911764705886","1.0401970867430999","0.2588219344369305","-1","3.503257","-0.48174011257036237","0.04635601084001944","0","0","2","0/2","3.13209","2.77775","0.0919388","0.0937455","0.0270347","0.000808773","27442.4","26613.2","30746.7","29603.3","41279.1","38949.2","46997.2","43994.8","1.8634","1.97698","0.125006","0","24.8378","999.9","55.3","24.9","17.7729","64.5899","22.7083","1","-0.145813","0","20.2611","5.22912","11.9671","4.9708","3.28965","9999.0","9999.0","9999.0","999.9","4.97267","1.8765","1.87454","1.87734","1.87415","1.87777","1.87491","1.87604","0.0","0.0","0.0","0.0","11111111","oooooooo","on","on","on","on","0.0","100","100","0.779","-0.0457","0.25651470587047187","0.0015644823843057093","-8.54818367163205e-07","3.651130504817782e-10","-0.03730612180639767","-0.007718349914736536","0.0016349747450590338","-3.531127152408096e-05","1.0","2102.0","1.0","21.0","60423.3","60423.3","1.0376","2.49268","1.39893","2.31201","1.44897","2.38647","30.8253","15.9182","18","472.783","514.48","25.2818","25.1403","30.0005","24.7501","24.8013","20.7644","100","0","-999.9","400.254","0","101.597","101.19",NA
"3","1718289786","10","20240613 09:43:06","09:43:06","5","TT24_161","albert","1718289778.232143","0.0027686683881126876","2.7686683881126877","7.15624766273459","409.80096428571426","255.07082762023762","25.110231992751462","40.34250949068981","0.08467545809052111","2.901472675338004","0.08332621019405867","0.0521983150340975","353.9288916419085","28.241612553212423","26.878864285714283","3.5537743370066055","9.790820595567634","0.3475993133889504","3.5502572026119115","3.206175023617655","-122.09827591576952","-2.6346303679290513","-0.19571017248835929","229.00027518572153","4.9815720534863255","2.8794787062394342","7.15624766273459","413.64125394519414","408.61330303030286","-0.6959803257670947","64.88274678296068","2.7686683881126877","0.08676309961146603","3.472440219780222","-0.00833280827107462","113.26347659840597","0","0.0","1","0","51991.0","2011.7701142857147","1650.2551217463629","0.8203000482151467","0.17592909305523313","6.0","0.5","0: Broadleaf","2.0","True","1718289778.232143","409.80096428571426","417.19571428571425","3.5309289285714285","0.08736038214285714","409.0226071428572","3.576540357142857","499.9426785714286","98.34425","0.09990461785714284","26.862021428571428","26.878864285714283","999.9000000000002","0.0","0.0","10006.492142857142","0.0","11.8069","-7.39464982142857","411.253","417.23207142857143","3.4435685714285715","417.19571428571425","0.08736038214285714","0.3472466071428571","0.008591391785714286","-7.592994642857142","-47.248046428571435","1999.9632142857147","0.9799971071428573","0.0200031","0.0","1.949189285714286","0.0","27521.249999999996","17337.89642857143","40.658142857142856","41.35242857142856","40.04439285714285","40.33685714285714","39.809999999999995","1959.9585714285715","40.005714285714284","0.0","1718289803.8","0.0","0","--:--:--","1714664384.6","1714664385.1","0","-0.114","0.012","2.063","0.207","420.0","26.0","0.24","0.06","-8.473851829268293","23.05673236933798","3.016521856756544","0","1.935820588235294","0.12354010052667498","0.25242856273014536","-1","3.469262926829268","-0.4738375609756074","0.04673093821608572","0","0","2","0/2","3.1321","2.77781","0.0913341","0.0915106","0.026764","0.000804962","27460.1","26678.4","30746","29602.8","41290","38948.8","46996.4","43994.4","1.8633","1.9766","0.125192","0","24.8447","999.9","55.3","24.9","17.7739","64.7199","23.0208","1","-0.145287","0","20.2611","5.22927","11.9665","4.97075","3.28968","9999.0","9999.0","9999.0","999.9","4.97266","1.87652","1.87454","1.87735","1.87421","1.87783","1.87496","1.87604","0.0","0.0","0.0","0.0","11111111","oooooooo","on","on","on","on","0.0","100","100","0.775","-0.0458","0.25651470587047187","0.0015644823843057093","-8.54818367163205e-07","3.651130504817782e-10","-0.03730612180639767","-0.007718349914736536","0.0016349747450590338","-3.531127152408096e-05","1.0","2102.0","1.0","21.0","60423.4","60423.3","1.0083","2.48657","1.39893","2.31201","1.44897","2.41455","30.8253","15.927","18","472.78","514.292","25.291","25.1478","30.0006","24.7572","24.8086","20.0901","100","0","-999.9","380.219","0","101.595","101.189",NA
"4","1718289791","15","20240613 09:43:11","09:43:11","5","TT24_161","albert","1718289783.5","0.002741719776171773","2.741719776171773","6.968787796331293","407.215962962963","254.52842055317564","25.056875279741156","40.08809536360184","0.08366224423164093","2.9013302720380807","0.08234475855355242","0.05158211667800632","353.94284695382294","28.26060953008892","26.891207407407407","3.556353765229086","9.669034979313551","0.34351362456600876","3.5527188111423746","3.212840140663077","-120.90984212917517","-2.7210680862589665","-0.20216541236180136","230.10977132602702","0.4125541235238755","2.845220681593841","6.968787796331293","399.15443662832956","400.0433333333333","-1.8084079956444563","64.88274678296068","2.741719776171773","0.08625064654871051","3.434006043956045","-0.007688010149041296","113.26347659840597","0","0.0","1","0","52156.0","2011.850062962963","1650.3206466624106","0.8203000198891025","0.17592903838596785","6.0","0.5","0: Broadleaf","2.0","True","1718289783.5","407.215962962963","409.10155555555554","3.4894207407407407","0.08673677037037038","406.4403333333333","3.535138888888889","499.9510740740741","98.34437037037038","0.09994176296296296","26.87381111111111","26.891207407407407","999.9000000000001","0.0","0.0","10005.663333333334","0.0","11.872655555555559","-1.8854664814814812","408.6419259259259","409.13692592592594","3.4026833333333326","409.10155555555554","0.08673677037037038","0.3431649629629629","0.008530073703703704","-7.745578888888889","-47.311948148148154","1999.9774074074073","0.9799979999999999","0.020002203703703706","0.0","1.9282185185185186","0.0","27460.76666666666","17338.01851851852","40.75659259259259","41.42337037037037","40.14088888888888","40.434999999999995","39.907074074074075","1959.9762962962964","40.00222222222222","0.0","1718289808.6","0.0","0","--:--:--","1714664384.6","1714664385.1","0","-0.114","0.012","2.063","0.207","420.0","26.0","0.24","0.06","-4.780570121951219","59.10606052264805","6.338573597591266","0","1.9452323529411766","-0.540569909098585","0.24405851241597568","-1","3.4298595121951223","-0.4684164459930297","0.04619484819503195","0","0","2","0/2","3.13216","2.77787","0.0897924","0.0887624","0.0265131","0.000795824","27506.6","26758.5","30746","29602.2","41300.5","38948.1","46996.4","43993.5","1.86325","1.97628","0.125349","0","24.8525","999.9","55.3","24.9","17.7742","64.6999","22.7524","1","-0.144754","0","20.2611","5.22927","11.9676","4.9708","3.28968","9999.0","9999.0","9999.0","999.9","4.97265","1.87649","1.87454","1.87734","1.87418","1.87781","1.87494","1.87603","0.0","0.0","0.0","0.0","11111111","oooooooo","on","on","on","on","0.0","100","100","0.766","-0.0459","0.25651470587047187","0.0015644823843057093","-8.54818367163205e-07","3.651130504817782e-10","-0.03730612180639767","-0.007718349914736536","0.0016349747450590338","-3.531127152408096e-05","1.0","2102.0","1.0","21.0","60423.4","60423.4","0.97168","2.48657","1.39893","2.31201","1.44897","2.46948","30.8469","15.9358","18","472.808","514.141","25.3013","25.1557","30.0006","24.7652","24.8164","19.4455","100","0","-999.9","366.862","0","101.595","101.187",NA
"5","1718289796","20","20240613 09:43:16","09:43:16","5","TT24_161","albert","1718289788.2142856","0.0027054376063093528","2.705437606309353","6.710164898516071","401.3207857142857","251.866829492523","24.794895827548483","39.50781091446192","0.08239329583820316","2.900357326804855","0.08111472228179616","0.05080992340093251","353.9474305836488","28.281740771997708","26.90032142857143","3.5582594346127605","9.558960771141049","0.3398258003572722","3.555049638693175","3.2184336342554882","-119.30979843824245","-2.4007468285981926","-0.17844464004782828","232.0584406767603","-4.9457328502968645","2.8147445954821984","6.710164898516071","383.02605769851203","387.7822969696969","-2.5037929589636145","64.88274678296068","2.705437606309353","0.08548898118715581","3.395203626373629","-0.008322867377635604","113.26347659840597","0","0.0","1","0","51983.0","2011.876532142857","1650.3423214723755","0.8203000010714324","0.17592900206786452","6.0","0.5","0: Broadleaf","2.0","True","1718289788.2142856","401.3207857142857","396.7416071428573","3.4519542857142858","0.08603966428571427","400.5513571428572","3.497765","500.01771428571425","98.34439285714286","0.10007431428571427","26.884967857142858","26.90032142857143","999.9000000000002","0.0","0.0","10000.083214285714","0.0","11.883674999999998","4.579245178571428","402.7111428571428","396.7756428571429","3.3659142857142856","396.7416071428573","0.08603966428571427","0.3394804642857143","0.008461518214285714","-7.884770357142858","-47.383760714285714","1999.992857142857","0.9799988214285715","0.020001382142857144","0.0","1.8972928571428571","0.0","27401.98214285714","17338.167857142857","40.84121428571428","41.490749999999984","40.21396428571428","40.52660714285714","39.98628571428571","1959.992857142857","40.0","0.0","1718289814","0.0","0","--:--:--","1714664384.6","1714664385.1","0","-0.114","0.012","2.063","0.207","420.0","26.0","0.24","0.06","1.145215125","83.59513142589122","8.118367582332938","0","1.9199911764705884","-0.6942566901708453","0.25000761208134425","-1","3.3851907500000005","-0.46714840525328905","0.044943936041890016","0","0","2","0/2","3.13215","2.77771","0.0876309","0.0858554","0.0262601","0.000790823","27571.2","26843.3","30745.2","29601.6","41309.9","38947.3","46995.1","43992.6","1.86308","1.9761","0.125144","0","24.8599","999.9","55.3","24.9","17.7739","64.2599","22.6803","1","-0.144248","0","20.261","5.22927","11.9676","4.9705","3.28965","9999.0","9999.0","9999.0","999.9","4.97267","1.87653","1.87455","1.87738","1.87421","1.87783","1.87496","1.87606","0.0","0.0","0.0","0.0","11111111","oooooooo","on","on","on","on","0.0","100","100","0.753","-0.0459","0.25651470587047187","0.0015644823843057093","-8.54818367163205e-07","3.651130504817782e-10","-0.03730612180639767","-0.007718349914736536","0.0016349747450590338","-3.531127152408096e-05","1.0","2102.0","1.0","21.0","60423.5","60423.5","0.939941","2.48413","1.39893","2.31201","1.44897","2.49268","30.8469","15.9358","18","472.761","514.09","25.3089","25.1626","30.0005","24.7719","24.8237","18.7291","100","0","-999.9","346.819","0","101.592","101.185",NA
"6","1718289801","25","20240613 09:43:21","09:43:21","5","TT24_161","albert","1718289793.5","0.002678819355613705","2.678819355613705","6.44530977630659","390.7132222222222","245.3931062517568","24.157693639005693","38.463714271865875","0.08141678417223144","2.8995259203044386","0.08016773815765088","0.05021546191348976","353.9332032745334","28.302889106806617","26.909755555555556","3.5602329744685908","9.437245663033691","0.335772680017354","3.55795209753411","3.224460294451237","-118.13593358256439","-1.7044586915818862","-0.1267414837163259","233.96606951667079","-9.94781148413425","2.7808584090203183","6.44530977630659","366.4773898626489","373.50162424242416","-2.8851679856460377","64.88274678296068","2.678819355613705","0.08507639965302013","3.357808461538462","-0.0077467232908910635","113.26347659840597","0","0.0","1","0","51851.0","2011.795651851852","1650.2759763435504","0.8203000015555637","0.1759290030022378","6.0","0.5","0: Broadleaf","2.0","True","1718289793.5","390.7132222222222","380.0804444444445","3.4107685185185184","0.08536240370370372","389.955","3.4566777777777777","500.0364074074074","98.34481851851851","0.10005635185185185","26.898851851851852","26.909755555555556","999.9000000000001","0.0","0.0","9995.275185185184","0.0","11.806022222222222","10.632838518518518","392.0507037037038","380.1127037037037","3.3254070370370368","380.0804444444445","0.08536240370370372","0.33543159259259264","0.008394952222222222","-8.039164814814816","-47.45366666666667","1999.9896296296297","0.9799995555555555","0.02000064814814815","0.0","1.9340592592592591","0.0","27320.300000000007","17338.144444444446","40.9557037037037","41.56685185185184","40.358407407407405","40.647888888888886","40.09225925925926","1959.9896296296297","40.0","0.0","1718289818.8","0.0","0","--:--:--","1714664384.6","1714664385.1","0","-0.114","0.012","2.063","0.207","420.0","26.0","0.24","0.06","6.139561097560975","72.31689585365852","7.3141099035385615","0","1.9254970588235292","0.34246446568882266","0.2560798226717302","-1","3.352363414634146","-0.4628360278745671","0.04564277698365095","0","0","2","0/2","3.13203","2.77752","0.0850995","0.0828648","0.0260245","0.000788312","27647.1","26930.9","30744.6","29601.4","41319.3","38947.3","46994.5","43992.7","1.86257","1.97622","0.126183","0","24.8671","999.9","55.3","24.9","17.7724","64.2699","22.8766","1","-0.143753","0","20.2609","5.22837","11.9671","4.97035","3.28953","9999.0","9999.0","9999.0","999.9","4.97263","1.87653","1.87454","1.87735","1.87422","1.87785","1.87496","1.87607","0.0","0.0","0.0","0.0","11111111","oooooooo","on","on","on","on","0.0","100","100","0.736","-0.046","0.25651470587047187","0.0015644823843057093","-8.54818367163205e-07","3.651130504817782e-10","-0.03730612180639767","-0.007718349914736536","0.0016349747450590338","-3.531127152408096e-05","1.0","2102.0","1.0","21.0","60423.6","60423.6","0.90332","2.48413","1.39893","2.31201","1.44897","2.52441","30.8469","15.9358","18","472.552","514.25","25.3188","25.1707","30.0006","24.7798","24.8315","18.0705","100","0","-999.9","333.463","0","101.591","101.184",NA
"7","1718289806","30","20240613 09:43:26","09:43:26","5","TT24_161","albert","1718289798.2142856","0.002666832065015478","2.6668320650154778","6.1235432958677825","378.36400000000003","239.12527630802018","23.5405764988086","37.247867828585896","0.08088571204413479","2.899146194167459","0.07965261577919552","0.0498921076881333","353.92140333947725","28.320953974231628","26.923621428571426","3.5631353325214783","9.332824727286985","0.33234699032891357","3.5610546650170027","3.2307883421925645","-117.60729406718258","-1.5534981280439926","-0.11554795183690371","234.64506319241377","-12.530799671520999","2.7521464213793663","6.1235432958677825","349.9216634969521","358.24098787878785","-3.062997352644913","64.88274678296068","2.6668320650154778","0.08457283114309148","3.324106483516486","-0.005617516727235269","113.26347659840597","0","0.0","1","0","51905.0","2011.7285785714287","1650.2209562352955","0.8203000016071514","0.17592900310180232","6.0","0.5","0: Broadleaf","2.0","True","1718289798.2142856","378.36400000000003","364.5774285714286","3.3759821428571435","0.08474982142857142","377.6189285714285","3.421969285714286","500.02946428571425","98.34454642857142","0.09998801071428572","26.91368214285714","26.923621428571426","999.9000000000002","0.0","0.0","9993.127142857144","0.0","11.739292857142855","13.786578214285715","379.64607142857136","364.60817857142854","3.2912328571428566","364.5774285714286","0.08474982142857142","0.3320095357142857","0.008334685357142857","-8.170994285714286","-47.51776428571429","1999.9892857142859","0.9800002142857142","0.019999975","0.0","2.002807142857143","0.0","27236.864285714284","17338.139285714286","41.03996428571428","41.644821428571426","40.48628571428571","40.76760714285713","40.17160714285713","1959.9892857142859","40.0","0.0","1718289823.6","0.0","0","--:--:--","1714664384.6","1714664385.1","0","-0.114","0.012","2.063","0.207","420.0","26.0","0.24","0.06","11.80741225","41.14649729831144","4.112903398271401","0","1.9561470588235295","0.8321711178586243","0.22663953530206885","-1","3.309598","-0.43798424015009135","0.04216330757898385","0","0","2","0/2","3.13206","2.7778","0.0823576","0.0798005","0.0257899","0.000777377","27729.9","27020.6","30744.5","29601.1","41329.1","38947.2","46994.5","43992.4","1.8624","1.97613","0.126354","0","24.8743","999.9","55.3","24.9","17.7719","64.8199","23.109","1","-0.143285","0","20.261","5.22837","11.9674","4.97","3.2895","9999.0","9999.0","9999.0","999.9","4.97264","1.87653","1.87455","1.87735","1.87421","1.87785","1.87497","1.87606","0.0","0.0","0.0","0.0","11111111","oooooooo","on","on","on","on","0.0","100","100","0.72","-0.0461","0.25651470587047187","0.0015644823843057093","-8.54818367163205e-07","3.651130504817782e-10","-0.03730612180639767","-0.007718349914736536","0.0016349747450590338","-3.531127152408096e-05","1.0","2102.0","1.0","21.0","60423.7","60423.7","0.870361","2.48535","1.39893","2.31201","1.44897","2.56104","30.8686","15.9358","18","472.509","514.25","25.3281","25.1779","30.0005","24.7871","24.8388","17.3458","100","0","-999.9","313.428","0","101.591","101.184",NA
"8","1718289811","35","20240613 09:43:31","09:43:31","5","TT24_161","albert","1718289803.5","0.002623584976005827","2.623584976005827","5.801430405013644","362.96","228.6362058065878","22.507918590856494","35.7313230549677","0.07936692249992755","2.899419958539996","0.07817944289541501","0.04896736206134013","353.9052766101735","28.349395347148217","26.941474074074076","3.566875229931972","9.21813014516044","0.3285969714501047","3.5646814080035476","3.2382782584818672","-115.70009744185697","-1.6366605404875978","-0.12174342606744125","236.44677520176145","-14.232353675753306","2.7208062039513727","5.801430405013644","333.3487335750248","342.4857272727272","-3.1474634403349584","64.88274678296068","2.623584976005827","0.08336418146972698","3.2883098901098924","-0.007522863161810494","113.26347659840597","0","0.0","1","0","51978.0","2011.6369148148146","1650.1457642400628","0.8203000015000075","0.17592900289501445","6.0","0.5","0: Broadleaf","2.0","True","1718289803.5","362.96","347.0671111111111","3.3378992592592596","0.0840107185185185","362.23151851851844","3.3839692592592594","500.0277777777778","98.34429259259261","0.09995210370370369","26.931003703703695","26.941474074074076","999.9000000000001","0.0","0.0","9994.721481481483","0.0","11.646914814814817","15.892844444444446","364.17592592592587","347.09614814814813","3.2538896296296294","347.0671111111111","0.0840107185185185","0.32826348148148154","0.008261975925925926","-8.316667407407406","-47.59568148148149","1999.9899999999998","0.980001","0.01999916296296296","0.0","2.0335703703703705","0.0","27136.451851851856","17338.14074074074","41.122444444444426","41.71055555555555","40.590037037037035","40.89096296296296","40.26355555555555","1959.9899999999998","40.0","0.0","1718289829","0.0","0","--:--:--","1714664384.6","1714664385.1","0","-0.114","0.012","2.063","0.207","420.0","26.0","0.24","0.06","14.196579500000002","26.303197148217592","2.6301569170934935","0","1.9781823529411766","0.6590954888253745","0.24281609776874377","-1","3.28061725","-0.4243090806754157","0.04083811295759757","0","0","2","0/2","3.13209","2.77763","0.0794886","0.0766815","0.0255568","0.000767038","27815.8","27112","30743.8","29600.9","41337.7","38947","46993.3","43991.9","1.8627","1.97578","0.127979","0","24.8818","999.9","55.3","24.9","17.7742","64.6499","23.121","1","-0.142787","0","20.2607","5.22822","11.9674","4.9698","3.28953","9999.0","9999.0","9999.0","999.9","4.9727","1.87653","1.87455","1.87741","1.87424","1.87787","1.87499","1.87607","0.0","0.0","0.0","0.0","11111111","oooooooo","on","on","on","on","0.0","100","100","0.703","-0.0462","0.25651470587047187","0.0015644823843057093","-8.54818367163205e-07","3.651130504817782e-10","-0.03730612180639767","-0.007718349914736536","0.0016349747450590338","-3.531127152408096e-05","1.0","2102.0","1.0","21.0","60423.8","60423.8","0.83374","2.48657","1.39893","2.31201","1.44897","2.56348","30.8902","15.9358","18","472.718","514.082","25.3385","25.1853","30.0005","24.7944","24.8464","16.6799","100","0","-999.9","300.066","0","101.588","101.183",NA
"9","1718289816","40","20240613 09:43:36","09:43:36","5","TT24_161","albert","1718289808.2142856","0.00259805042549034","2.59805042549034","5.620658450181606","348.4253928571429","217.06349065204435","21.368606157030698","34.30040202849222","0.07840206917974317","2.899573340340192","0.07724311916361136","0.04837964935575126","353.91586658977303","28.37223450274201","26.960967857142855","3.5709628376185343","9.118417931641972","0.3253512818024948","3.568067226590788","3.2456115558160397","-114.57402376412401","-2.158357395626788","-0.16057011646179287","237.02291531356047","-15.104310057973361","2.693906232082058","5.620658450181606","316.72346978341824","326.44577575757563","-3.2196145626402712","64.88274678296068","2.59805042549034","0.08264487416691928","3.25455978021978","-0.007223132404207412","113.26347659840597","0","0.0","1","0","51984.0","2011.697267857143","1650.1952573998642","0.8202999943215361","0.1759289890405646","6.0","0.5","0: Broadleaf","2.0","True","1718289808.2142856","348.4253928571429","331.4270714285714","3.304936428571428","0.08302759285714287","347.71292857142856","3.351074285714286","500.0147142857143","98.34406071428573","0.09997560357142857","26.94716071428572","26.960967857142855","999.9000000000002","0.0","0.0","9995.623928571427","0.0","11.659410714285713","16.998332142857144","349.5811428571429","331.4544642857144","3.2219092857142853","331.4270714285714","0.08302759285714287","0.3250208928571428","0.00816527","-8.444058214285715","-47.700153571428565","2000.0378571428573","0.9800016071428571","0.019998539285714288","0.0","1.9969071428571428","0.0","27052.021428571432","17338.553571428572","41.31896428571429","41.75210714285714","40.63817857142856","40.93724999999999","40.33228571428571","1960.0378571428573","40.0","0.0","1718289833.8","0.0","0","--:--:--","1714664384.6","1714664385.1","0","-0.114","0.012","2.063","0.207","420.0","26.0","0.24","0.06","16.334667500000002","14.317027767354597","1.4112445513424487","0","2.0089205882352936","-0.32203056034419303","0.21899495935565136","-1","3.23857775","-0.4096051407129493","0.039411282742858045","0","0","2","0/2","3.13205","2.77782","0.0765052","0.0734921","0.0253359","0.000753402","27906","27205","30743.8","29600.2","41347.2","38946.1","46993.6","43990.6","1.86243","1.9754","0.128113","0","24.8893","999.9","55.3","24.9","17.7735","64.5999","22.6522","1","-0.142167","0","20.2592","5.22822","11.9677","4.96995","3.2895","9999.0","9999.0","9999.0","999.9","4.97268","1.87654","1.87455","1.87743","1.87424","1.87789","1.87499","1.87607","0.0","0.0","0.0","0.0","11111111","oooooooo","on","on","on","on","0.0","100","100","0.685","-0.0462","0.25651470587047187","0.0015644823843057093","-8.54818367163205e-07","3.651130504817782e-10","-0.03730612180639767","-0.007718349914736536","0.0016349747450590338","-3.531127152408096e-05","1.0","2102.0","1.0","21.0","60423.9","60423.8","0.800781","2.48901","1.39893","2.31079","1.44897","2.58423","30.8902","15.9358","18","472.624","513.891","25.348","25.1924","30.0007","24.8019","24.8536","15.946","100","0","-999.9","280.007","0","101.589","101.18",NA
