"obs","time","elapsed","date","hhmmss","averaging","id","machine","TIME","E","Emm","A","Ca","Ci","Pci","Pca","gsw","gbw","gtw","gtc","Rabs","TleafEB","TleafCnd","SVPleaf","RHcham","VPcham","SVPcham","VPDleaf","LatHFlux","SenHFlux","NetTherm","EBSum","Asty","Esty","Adyn","Crd","Csd","dCsd/dt","αVc","Edyn","Hr","Hs","dHs/dt","αVh","Leak","LeakPct","CorrFact","CorrFactPct","Fan","DarkAdaptedID","Qmax_d","Fo","Fm","Fv/Fm","A_dark","LightAdaptedID","Qmax","Fs","Fm'","PhiPS2","PS2/1","Qabs_fs","A_fs","ETR","PhiCO2","NPQ","alt._Fo'","DarkPulseID","Fmin","Fo'","Fv'/Fm'","qP","qN","qP_Fo","qN_Fo","qL","1-qL","ID","P1_dur","P1_Fmax","T@P1_Fmax","Q@P1_Fmax","P1_PredF","P1_ΔF","P2_dur","P2_ramp","P2_int","P2_int_se","P2_slp","P2_slp_se","P2_R2","P2_dQdt","P3_dur","P3_Fmax","T@P3_Fmax","Q@P3_Fmax","P3_PredF","P3_ΔF","ID","Dur","DCo","InitSlope","Fo","F1","T@F1","T@HIR","F2","T@F2","DCmax","T@DCmax","PhiPS2_dc","Qin","Qabs","alpha","convert","S","K","Geometry","Custom","UseDynamic","TIME","CO2_s","CO2_r","H2O_s","H2O_r","CO2_a","H2O_a","Flow","Pa","ΔPcham","Tair","Tleaf","Tleaf2","Offset","Offset2","Fan_speed","Qamb_in","Qamb_out","ΔCO2","CO2_s_d","CO2_r_d","ΔH2O","CO2_b","H2O_b","e_s","e_r","Td_s","Td_r","Q","f_red","f_blue","f_farred","F","Q_modavg","F_dc","Pc","Tled","TDigital","TPreamp","TPwrSpy","TDrive","Q_red","Q_blue","Q_farred","TSPF","state","F_avg","dF/dt","dF_dc/dt","F_dc_avg","period","time","hhmmss","co2_t","h2o_t","count","co2_adj","h2o_adj","co2_match","h2o_match","co2_at","h2o_at","co2_cv","h2o_cv","ΔCO2:MN","ΔCO2:SLP","ΔCO2:SD","ΔCO2:OK","ΔH2O:MN","ΔH2O:SLP","ΔH2O:SD","ΔH2O:OK","Stable","Total","State","Vflow","VPchamber","abs_c_a","abs_c_b","abs_h_a","abs_h_b","Wc_s","Wc_r","Wco_s","Wco_r","Ww_s","Ww_r","Wwo_s","Wwo_r","Flow_s_v","Flow_r_v","Tleaf_mv","Tleaf2_mv","Tleaf_j","Tleaf2_j","Console_RH","Console_T","Console_H2O","Fan_%","Flow_%","Pump","Tchp_pwm","Txchg_pwm","diag_20v","diag_5_4v","diag_12v","diag_5va","diag_3_3vf","AccCO2_soda","AccH2O_hum","AccH2O_des","CO2_hrs","ADC_CH1","ADC_CH2","ADC_CH3","ADC_CH4","ADC_CH5","ADC_CH6","ADC_CH7","ADC_CH8","DAC_1","DAC_2","DAC_3","DAC_4","GPIO","GPIO_dir","excit_5v","power_12v","power_5v","ch1_pullup","AuxPower","MatchValveR","MatchValveS","MatchCO2","MatchH2O","cf_co2_a","cf_co2_b","cf_co2_c","cf_co2_d","cf_h2o_a","cf_h2o_b","cf_h2o_c","cf_h2o_d","co2_fit_low","co2_fit_high","h2o_fit_low","h2o_fit_high","co2_elapsed","h2o_elapsed","CO2_f","CO2_f_s","Pump_f","Pump_f_s","Pump_p","Pump_p_s","Tboard","V_system","DIAG","Flow_s","Flow_r","Txchg","Tirga","Tchopper","Ts","Tr","CO2_%","Desiccant_%","Humidifier_%","Txchg_sp","CO2_r_sp","H2O_r_sp","SS_s","SS_r","NA"
"1","1716390302.1","0","20240522 10:05:02","10:05:02","5","543","ozzie","1716390294.0999994","0.0005848019308379867","0.5848019308379867","2.0317924480055307","417.2545333333333","297.37435177698376","29.18149655496535","40.945399810881575","0.03005407162967519","2.896880510618156","0.029881920704329244","0.018691585171439058","321.5136023441163","30.183892949688662","30.183892949688662","4.30565912042133","63.023734929740684","2.4513217078618834","3.8895214804305627","1.8543374125594467","-25.789765149955212","-274.9478420928997","-20.958721216583832","-0.18272611532245264","2.0330327864297955","0.5821454011315095","2.0317924480055307","430.4049959002103","427.90711515151503","-0.00017318053239538404","64.85987577031183","0.5848019308379867","24.301987578633444","24.986103496503503","9.072989308519008e-06","114.66695372396092","8.0","2.0","1","0","51735.0","-","-","0","0","0","0","-","-","0","0","0","0.5","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","1","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","1999.9840000000002","1681.1866408000603","0.8406000452003917","0.16075808723675603","6.0","0.5","0: Broadleaf","2.0","True","1716390294.0999994","417.2545333333333","419.9855333333333","24.980219999999996","24.299126666666666","421.07386666666673","24.5742","500.0224666666666","98.03053999999997","0.09996917333333331","28.4234","28.808573333333335","999.8999999999999","0.0","0.0","10012.119999999999","0.0","2.840214","-2.7310466666666664","427.9447333333332","430.44506666666655","0.6810892000000001","419.9855333333333","24.299126666666666","2.448823333333333","2.382056","20.690293333333337","20.242306666666664","1999.9840000000002","0.9799976000000001","0.02000211333333334","0.0","2.31456","0.0","27276.233333333334","17403.68","40.974799999999995","41.278933333333335","40.183","40.80806666666667","40.25386666666667","1959.98","40.00266666666666","0.0","1716390269.3","0.0","2.2790880000000002","1.0726999880867152","-176.54615419751056","27272.788000000004","15.0","1716387805","09:23:25","1716387800","1716387805","1","-4.333","-0.125","-3.927","0.106","408.0","17.0","0.32","0.12","-2.7271706666666664","0.18080357142857434","0.023093823262701416","1","0.6812220666666667","-0.0059389285714280095","0.0011848170866799945","1","2","2","2/2","3.13148","2.77802","0.0978971","0.0978698","0.115194","0.113752","34167.4","36652","34264","36817.9","42766.4","46783.9","53434.8","58797.6","1.95933","1.9734","0.166886","0","26.0797","999.9","73.092","25.619","24.5949","56.9846","48.2051","1","-0.130145","0","20.162","5.19887","12.0097","4.97545","3.29395","9999.0","9999.0","9999.0","999.9","1.86295","1.8677","1.86752","1.86874","1.86959","1.86567","1.86666","1.86813","5.0","0.0","0.0","0.0","11111111","oooooooo","off","off","off","off","0.0","100.0","100.0","-3.819","0.4063","-3.0473708886452724","-0.0022231467837829175","9.75835618851753e-07","-1.1976839382749296e-10","-0.12594969825449426","-0.02288264669901018","0.002815298638805728","-4.082453562937111e-05","5.0","2304.0","1.0","23.0","41.7","41.6","0.998535","2.58789","1.54785","2.29126","1.64551","2.30591","29.5165","15.8482","18","485.435","486.865","26.5615","25.7036","30.0002","25.6752","25.6265","19.9396","0","100","-999.9","413.284","53.0428","97.1452","95.2935",NA
"2","1716390308.1","6.0","20240522 10:05:08","10:05:08","5","543","ozzie","1716390299.9571424","0.0005891550826783128","0.5891550826783128","1.837181029188708","417.22135714285713","308.29396647968815","30.252823488157695","40.941845918233575","0.03027480630470243","2.895767076556687","0.03010005852368955","0.018828152744126823","321.5213580000001","30.187020786384636","30.187020786384636","4.3064316882757545","63.02429341268666","2.4518563187690106","3.8903352755010134","1.854575369506744","-25.981739146113597","-274.7684516507151","-20.95379948092144","-0.18263227775008772","1.8022005703023305","0.5827274719813159","1.837181029188708","430.10206826742655","427.8452545454543","-0.0005168600028965507","64.85987577031183","0.5891550826783128","24.306862770724972","24.99603286713288","1.2739268254702393e-05","114.66695372396092","8.0","2.0","1","0","51738.0","-","-","0","0","0","0","-","-","0","0","0","0.5","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","1","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","2000.0335714285716","1681.2282000000002","0.8405999899287405","0.16075798056246915","6.0","0.5","0: Broadleaf","2.0","True","1716390299.9571424","417.22135714285713","419.67564285714286","24.98585","24.30407857142857","421.04050000000007","24.579614285714285","500.0217142857142","98.02977857142857","0.10001564285714284","28.426999999999996","28.81012857142857","999.8999999999999","0.0","0.0","10005.805000000002","0.0","2.8588764285714285","-2.4543277142857143","427.91307142857147","430.1295","0.6817869285714285","419.67564285714286","24.30407857142857","2.4493571428571435","2.3825221428571433","20.693835714285715","20.245464285714288","2000.0335714285716","0.9799988571428571","0.02000082142857143","0.0","2.2948071428571426","0.0","27259.86428571429","17404.12142857143","41.09357142857143","41.361285714285714","40.28542857142857","40.92385714285714","40.36135714285714","1960.0335714285716","40.0","0.0","1716390275.3","0.0","2.3160760000000002","-1.1767230757820986","-171.45384649384735","27255.584000000003","15.0","1716387805","09:23:25","1716387800","1716387805","1","-4.333","-0.125","-3.927","0.106","408.0","17.0","0.32","0.12","-2.640384666666667","1.9686749999999955","0.31355597828493437","0","0.6814712000000002","0.016259571428571682","0.0013522538814882252","1","1","2","1/2","3.13153","2.77802","0.0978386","0.0970579","0.115223","0.113775","34169.6","36685.1","34264","36818","42764.9","46782.5","53434.8","58797.6","1.95882","1.97368","0.167377","0","26.0714","999.9","73.092","25.619","24.5991","57.3146","47.8125","1","-0.129728","0","20.1617","5.19632","12.0089","4.9745","3.29358","9999.0","9999.0","9999.0","999.9","1.86295","1.86773","1.86752","1.86874","1.86958","1.86566","1.86667","1.86813","5.0","0.0","0.0","0.0","11111111","oooooooo","off","off","off","off","0.0","100.0","100.0","-3.819","0.4067","-3.0473708886452724","-0.0022231467837829175","9.75835618851753e-07","-1.1976839382749296e-10","-0.12594969825449426","-0.02288264669901018","0.002815298638805728","-4.082453562937111e-05","5.0","2304.0","1.0","23.0","41.8","41.7","0.968018","2.58545","1.54785","2.29126","1.64673","2.35352","29.4952","15.8482","18","485.139","487.039","26.5625","25.7057","30.0003","25.6773","25.6267","19.2894","0","100","-999.9","393.076","53.0428","97.1452","95.2936",NA
"3","1716390312.1","10.0","20240522 10:05:12","10:05:12","5","543","ozzie","1716390303.9461534","0.000589623584029631","0.589623584029631","1.9545764925658173","416.86330769230767","301.8464007237199","29.620001479408657","40.906539753174","0.030287465923179508","2.896749468228994","0.03011263136636958","0.01883601851886064","321.52201569230766","30.191786203788016","30.191786203788016","4.307608966694335","63.017248267403744","2.452358238536449","3.891566683664532","1.8552507281578863","-26.00240005570673","-274.75535679440424","-20.94675617835978","-0.1824973361631237","0.2748631181605358","0.5837394035752856","1.9545764925658173","425.3660379261986","425.66984242424246","-0.5338986196668551","64.85987577031183","0.589623584029631","24.312474012910055","25.002200000000006","1.5094354685794074e-05","114.66695372396092","8.0","2.0","1","0","51866.0","-","-","0","0","0","0","-","-","0","0","0","0.5","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","1","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","2000.0376923076922","1681.2316615384614","0.8405999886925207","0.16075797817656512","6.0","0.5","0: Broadleaf","2.0","True","1716390303.9461534","416.86330769230767","417.4851538461538","24.99106923076923","24.30808461538462","420.682","24.58463076923077","499.9976153846153","98.02943076923074","0.09995360769230771","28.432446153846154","28.809592307692306","999.8999999999999","0.0","0.0","10011.48076923077","0.0","2.8633307692307692","-0.6217906153846151","427.5480769230769","427.886","0.6829999230769231","417.4851538461538","24.30808461538462","2.4498615384615383","2.382906923076923","20.69717692307692","20.248084615384617","2000.0376923076922","0.9799993846153845","0.020000276923076928","0.0","2.233761538461538","0.0","27248.169230769232","17404.16153846154","41.17284615384615","41.42753846153846","40.36038461538461","41.00938461538462","40.43238461538461","1960.0376923076922","40.0","0.0","1716390278.9","0.0","2.290624","-0.5993307631182889","-179.7307690921587","27244.632","15.0","1716387805","09:23:25","1716387800","1716387805","1","-4.333","-0.125","-3.927","0.106","408.0","17.0","0.32","0.12","-1.3003391999999996","26.515452428571425","2.4218757325248874","0","0.6826188","0.016850142857142793","0.001356093713575878","1","1","2","1/2","3.13146","2.77831","0.0972771","0.0950366","0.115249","0.113786","34190.7","36766.9","34263.9","36817.8","42763.7","46781.5","53434.8","58797.4","1.95928","1.97335","0.168368","0","26.0673","999.9","73.092","25.629","24.6108","56.9446","48.1651","1","-0.129769","0","20.1621","5.19812","12.0089","4.9755","3.294","9999.0","9999.0","9999.0","999.9","1.86295","1.86773","1.86752","1.86874","1.86959","1.86567","1.86667","1.86813","5.0","0.0","0.0","0.0","11111111","oooooooo","off","off","off","off","0.0","100.0","100.0","-3.814","0.4069","-3.0473708886452724","-0.0022231467837829175","9.75835618851753e-07","-1.1976839382749296e-10","-0.12594969825449426","-0.02288264669901018","0.002815298638805728","-4.082453562937111e-05","5.0","2304.0","1.0","23.0","41.9","41.8","0.942383","2.58301","1.54785","2.29126","1.64673","2.36206","29.5165","15.8569","18","485.43","486.853","26.5631","25.7066","30","25.6781","25.6287","18.7712","0","100","-999.9","379.51","53.0428","97.1451","95.2932",NA
"4","1716390317.1","15.0","20240522 10:05:17","10:05:17","5","543","ozzie","1716390308.8692305","0.0005951791722336089","0.5951791722336089","2.1494856758050713","414.4696923076923","290.38368241797133","28.495162770214407","40.67164259122795","0.030573233077433967","2.9001286166115783","0.030395300502133","0.019012962879211334","321.52299784615377","30.1950055229538","30.1950055229538","4.308404446087215","63.01231638759729","2.453104737928462","3.8930559588368134","1.8552997081587526","-26.247401495502153","-274.54969756752797","-20.907705194316044","-0.18180641119244","-4.031856622361615","0.5865584382424001","2.1494856758050713","409.88817667305455","416.79508484848475","-1.8831905804709481","64.85987577031183","0.5951791722336089","24.31596991497507","25.012167832167844","1.6493702892027784e-05","114.66695372396092","8.0","2.0","1","0","51693.0","-","-","0","0","0","0","-","-","0","0","0","0.5","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","1","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","2000.043846153846","1681.2368307692304","0.8405999868464421","0.16075797461363345","6.0","0.5","0: Broadleaf","2.0","True","1716390308.8692305","414.4696923076923","409.9232307692307","24.99868461538461","24.312415384615388","418.28484615384616","24.59195384615385","500.0036923076923","98.02944615384614","0.09990647692307693","28.43903076923077","28.81399230769231","999.8999999999999","0.0","0.0","10030.896153846155","0.0","2.842006923076923","4.5464424615384615","425.09646153846154","420.13761538461546","0.6862912307692308","409.9232307692307","24.312415384615388","2.450608461538461","2.383330769230769","20.70213846153846","20.25096153846154","2000.043846153846","0.9800000769230769","0.01999956153846154","0.0","2.167069230769231","0.0","27233.200000000004","17404.215384615385","41.26423076923077","41.49961538461538","40.43253846153846","41.10546153846155","40.519000000000005","1960.043846153846","40.0","0.0","1716390283.7","0.0","2.244656","-0.7220538321611243","-188.2769231673788","27230.176","15.0","1716387805","09:23:25","1716387800","1716387805","1","-4.333","-0.125","-3.927","0.106","408.0","17.0","0.32","0.12","4.6657248000000004","91.91120485714283","6.775280728505736","0","0.6862991333333333","0.050308071428571334","0.0038370648655218563","1","1","2","1/2","3.13151","2.77846","0.0955373","0.091896","0.115282","0.113799","34256.8","36894.3","34264.1","36817.6","42761.8","46780.4","53434.8","58797.3","1.959","1.97318","0.169907","0","26.0634","999.9","73.092","25.649","24.6383","57.1346","47.8325","1","-0.129726","0","20.1621","5.19752","12.0092","4.97535","3.29395","9999.0","9999.0","9999.0","999.9","1.86295","1.86775","1.86752","1.86874","1.86959","1.86569","1.86668","1.86813","5.0","0.0","0.0","0.0","11111111","oooooooo","off","off","off","off","0.0","100.0","100.0","-3.8","0.4074","-3.0473708886452724","-0.0022231467837829175","9.75835618851753e-07","-1.1976839382749296e-10","-0.12594969825449426","-0.02288264669901018","0.002815298638805728","-4.082453562937111e-05","5.0","2304.0","1.0","23.0","42.0","41.9","0.909424","2.58911","1.54785","2.29126","1.64673","2.37183","29.5165","15.8569","18","485.269","486.745","26.5644","25.7079","30.0001","25.6794","25.6289","18.1866","0","100","-999.9","365.944","53.0428","97.1453","95.2928",NA
"5","1716390322.1","20.0","20240522 10:05:22","10:05:22","5","543","ozzie","1716390313.8692305","0.0005996844831132333","0.5996844831132333","1.9397464058679403","408.448","296.07071228573903","29.053272125029075","40.08079962151483","0.030779929744798852","2.8982719907618204","0.03059947600165267","0.019140797215604202","321.5200513846154","30.204916155873818","30.204916155873818","4.310854122909172","62.998763974361","2.454013576192622","3.895336069119304","1.8568405467165499","-26.446085705293587","-274.347951195981","-20.907798525057068","-0.18178404171624152","-9.510800250540152","0.5900226273801967","1.9397464058679403","392.37261875219","403.6466606060606","-2.6936111668295606","64.85987577031183","0.5996844831132333","24.320544876490302","25.02197412587414","1.748376258284545e-05","114.66695372396092","8.0","2.0","1","0","51460.0","-","-","0","0","0","0","-","-","0","0","0","0.5","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","1","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","2000.0253846153848","1681.221323076923","0.840599992384712","0.16075798530249422","6.0","0.5","0: Broadleaf","2.0","True","1716390313.8692305","408.448","397.32469230769226","25.00790769230769","24.317615384615387","412.2543076923078","24.60080769230769","500.02069230769234","98.02948461538462","0.10001931538461539","28.44910769230769","28.826053846153847","999.8999999999999","0.0","0.0","10020.22076923077","0.0","2.820897692307692","11.123383999999998","418.92430769230765","407.2272307692308","0.6903027692307693","397.32469230769226","24.317615384615387","2.4515138461538464","2.3838415384615383","20.708130769230767","20.254438461538463","2000.0253846153848","0.9800005384615383","0.019999084615384615","0.0","2.154276923076923","0.0","27215.892307692306","17404.06153846154","41.36038461538462","41.567","40.514307692307696","41.20153846153846","40.605538461538465","1960.0253846153848","40.0","0.0","1716390289.1","0.0","2.2320076923076924","0.7578803534880837","-224.3658119747824","27212.226923076923","15.0","1716387805","09:23:25","1716387800","1716387805","1","-4.333","-0.125","-3.927","0.106","408.0","17.0","0.32","0.12","10.782572625","91.04331476470587","7.128700894504964","0","0.6900583125","0.059044323529409984","0.004679899407556078","1","1","2","1/2","3.13153","2.77773","0.093137","0.0889474","0.115312","0.113826","34347.7","37014.1","34264.1","36817.7","42760.1","46778.6","53434.9","58797.4","1.95893","1.97327","0.170585","0","26.0601","999.9","73.092","25.649","24.6402","57.4146","48.2131","1","-0.129599","0","20.1621","5.19647","12.0085","4.97525","3.294","9999.0","9999.0","9999.0","999.9","1.86295","1.86773","1.86752","1.86874","1.86961","1.86565","1.86667","1.86813","5.0","0.0","0.0","0.0","11111111","oooooooo","off","off","off","off","0.0","100.0","100.0","-3.78","0.4078","-3.0473708886452724","-0.0022231467837829175","9.75835618851753e-07","-1.1976839382749296e-10","-0.12594969825449426","-0.02288264669901018","0.002815298638805728","-4.082453562937111e-05","5.0","2304.0","1.0","23.0","42.0","42.0","0.881348","2.62085","1.54785","2.29126","1.64673","2.25342","29.5165","15.8307","18","485.233","486.825","26.5655","25.7094","30.0002","25.6809","25.6308","17.6098","0","100","-999.9","352.507","53.0428","97.1455","95.293",NA
"6","1716390327.1","25.0","20240522 10:05:27","10:05:27","5","543","ozzie","1716390318.9461534","0.0006004259696719993","0.6004259696719993","1.8811142510401284","398.30769230769226","289.2743416317526","28.386510209728176","39.08596009769466","0.030788106331722402","2.897839611226481","0.030607530236665816","0.01914584200913997","321.5136673846153","30.21598277916095","30.21598277916095","4.313590967787901","62.98277075457971","2.4549689238456915","3.8978420517760117","1.8586220439422094","-26.47878526253517","-274.3066151558949","-20.91006379148717","-0.1817968253019444","-14.270372395646794","0.593744961043179","1.8811142510401284","376.3862758866058","389.0543393939394","-2.954441276259556","64.85987577031183","0.6004259696719993","24.328519787687302","25.030807692307707","1.5806871116417492e-05","114.66695372396092","8.0","2.0","1","0","51788.0","-","-","0","0","0","0","-","-","0","0","0","0.5","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","1","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","1999.9853846153844","1681.187723076923","0.8406000043846474","0.1607580084623695","6.0","0.5","0: Broadleaf","2.0","True","1716390318.9461534","398.30769230769226","381.46815384615394","25.017500000000002","24.32287692307692","402.09884615384624","24.610007692307697","500.0331538461539","98.03005384615382","0.10001206153846155","28.460176923076922","28.83860769230769","999.8999999999999","0.0","0.0","10017.67846153846","0.0","2.795331538461539","16.839532307692306","408.5279230769231","390.97784615384614","0.6946178461538461","381.46815384615394","24.32287692307692","2.452467692307692","2.384373076923077","20.71443846153846","20.258030769230768","1999.9853846153844","0.9800007692307691","0.01999883846153846","0.0","2.196884615384615","0.0","27194.546153846157","17403.715384615385","41.45161538461538","41.639153846153846","40.60076923076924","41.28815384615385","40.687230769230766","1959.9853846153844","40.0","0.0","1716390293.9","0.0","2.2218153846153847","-0.14883418333010068","-281.74017095696956","27191.850000000002","15.0","1716387805","09:23:25","1716387800","1716387805","1","-4.333","-0.125","-3.927","0.106","408.0","17.0","0.32","0.12","17.189233333333334","41.94516428571429","3.261841767400062","0","0.6948091333333333","0.03979928571428586","0.0029893964578526777","1","1","2","1/2","3.1314","2.77816","0.0904812","0.0860774","0.11534","0.113841","34448.2","37130.1","34264","36817.1","42758.4","46776.8","53434.9","58796.6","1.9591","1.9731","0.170924","0","26.0592","999.9","73.092","25.629","24.6096","57.1245","47.9207","1","-0.129484","0","20.162","5.19528","12.0098","4.97515","3.29395","9999.0","9999.0","9999.0","999.9","1.86294","1.86771","1.86752","1.86874","1.86962","1.86565","1.86667","1.86813","5.0","0.0","0.0","0.0","11111111","oooooooo","off","off","off","off","0.0","100.0","100.0","-3.758","0.4081","-3.0473708886452724","-0.0022231467837829175","9.75835618851753e-07","-1.1976839382749296e-10","-0.12594969825449426","-0.02288264669901018","0.002815298638805728","-4.082453562937111e-05","5.0","2304.0","1.0","23.0","42.1","42.0","0.852051","2.58423","1.54785","2.29004","1.64673","2.36694","29.5165","15.8482","18","485.35","486.731","26.5671","25.7105","30.0003","25.6815","25.6327","16.9138","0","100","-999.9","332.274","53.0428","97.1453","95.2916",NA
"7","1716390332.1","30.0","20240522 10:05:32","10:05:32","5","543","ozzie","1716390323.9461534","0.0006041015095443978","0.6041015095443978","1.605738292155908","385.2281538461539","291.14369872053396","28.570086509723637","37.802644294665974","0.030937807378226708","2.896710617275234","0.030755405984151756","0.019238426988960243","321.5104654291948","30.229241312344726","30.229241312344726","4.3168718791675085","62.956696926518276","2.4558955028512552","3.9009281343297353","1.8609763763162532","-26.640876570907942","-274.14281584061996","-20.90851060703897","-0.1817375893720623","-16.768074237365436","0.5968977916140877","1.605738292155908","360.45499067474907","373.9351515151516","-3.0477732601564096","64.85987577031183","0.6041015095443978","24.332882532147977","25.039513986013986","1.4897618975485282e-05","114.66695372396092","8.0","2.0","1","0","51724.0","-","-","0","0","0","0","-","-","0","0","0","0.5","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","1","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","1999.966153846154","1681.1715004615198","0.8405999757688114","0.16075795323380598","6.0","0.5","0: Broadleaf","2.0","True","1716390323.9461534","385.2281538461539","365.38253846153845","25.026823076923073","24.328476923076927","388.99953846153846","24.61895384615385","500.00361538461533","98.0305076923077","0.1000259076923077","28.473799999999997","28.84964615384615","999.8999999999999","0.0","0.0","10011.147692307693","0.0","2.7942699999999996","19.845715384615385","395.11653846153854","374.49338461538457","0.6983320769230767","365.38253846153845","24.328476923076927","2.453392307692307","2.3849338461538463","20.720553846153848","20.26182307692308","1999.966153846154","0.9800013076923076","0.01999836153846154","0.0","2.2811615384615385","0.0","27171.61538461538","17403.54615384615","41.543","41.70653846153846","40.68246153846154","41.37961538461539","40.769000000000005","1959.9676923076922","39.99769230769231","0.0","1716390298.7","0.0","2.2937230769230768","0.3331213709016539","-292.6153847352423","27169.88461538462","15.0","1716387805","09:23:25","1716387800","1716387805","1","-4.333","-0.125","-3.927","0.106","408.0","17.0","0.32","0.12","19.697481250000003","20.819867647058803","1.6569095876128657","0","0.6980368125","0.03853879411764497","0.00307738166341839","1","1","2","1/2","3.13155","2.77817","0.0876537","0.0827623","0.11537","0.113852","34555.4","37264.9","34264.2","36817.2","42756.7","46775.9","53435.1","58796.7","1.95863","1.9733","0.171248","0","26.0592","999.9","73.092","25.629","24.6119","57.0445","48.097","1","-0.12906","0","20.1623","5.19603","12.0082","4.9753","3.29388","9999.0","9999.0","9999.0","999.9","1.86295","1.86771","1.86752","1.86874","1.8696","1.86566","1.86666","1.86813","5.0","0.0","0.0","0.0","11111111","oooooooo","off","off","off","off","0.0","100.0","100.0","-3.735","0.4085","-3.0473708886452724","-0.0022231467837829175","9.75835618851753e-07","-1.1976839382749296e-10","-0.12594969825449426","-0.02288264669901018","0.002815298638805728","-4.082453562937111e-05","5.0","2304.0","1.0","23.0","42.2","42.1","0.81665","2.60254","1.54785","2.29126","1.64673","2.28027","29.5165","15.8394","18","485.07","486.866","26.5686","25.7122","30.0004","25.6837","25.6337","16.3144","0","100","-999.9","318.723","53.0428","97.1457","95.2918",NA
